Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000183624.9,109.253656552255,2.39915177738949,0.658545201339759,3.64310873803135,0.000269364976665241,0.00153496546833113
ENSG00000187688.10,203.154573586618,1.93380783431746,0.531368844976686,3.63929472455674,0.000273385766551211,0.00155695541057199
ENSG00000153048.6,77.9982942807336,1.71660672547907,0.472111751949993,3.63601778263061,0.0002768852260855,0.00157595206492096
ENSG00000159200.13,94.1270902111651,2.76376277315252,0.760514119526289,3.63407161312669,0.000278983371796232,0.00158695508770429
ENSG00000167522.10,247.251500811542,1.73206435753815,0.476773056114054,3.63289060765171,0.000280263856036094,0.00159329670875366
ENSG00000204438.6,49.4311271444946,-1.19351956481161,0.328559888677886,-3.63257843072168,0.000280603247446031,0.00159423663737177
ENSG00000078061.8,391.073682385477,1.7142092517888,0.471917553952616,3.63243375337744,0.00028076066781451,0.00159423663737177
ENSG00000041357.11,1434.80210393439,-0.903854587770053,0.248873515753138,-3.63178293614256,0.000281469832292184,0.00159732054089588
ENSG00000113504.15,118.279056738504,1.6571035883693,0.456335461922259,3.63132766712661,0.000281966914571962,0.00159919796654935
ENSG00000168439.12,228.047600797785,2.41336520591555,0.664759992676507,3.63043088107435,0.00028294847099823,0.0016038192943618
ENSG00000118922.12,70.7109643884506,2.27460664820034,0.626574002559972,3.63022825541286,0.000283170693203254,0.00160413362657367
ENSG00000239569.2,70.5433751563829,1.41098552290123,0.388780138248249,3.629263391023,0.000284231117716204,0.00160919312614018
ENSG00000005007.8,51.1266477604709,2.05537294276308,0.566479965151022,3.62832415832239,0.000285266944808978,0.00161410749536327
ENSG00000159079.14,34.3590293870723,2.34701692815756,0.647761529961477,3.62327310221269,0.000290898391312475,0.00164500389537607
ENSG00000101347.7,1323.87070516428,1.73700156190524,0.479926974700253,3.61930388053333,0.000295396588692936,0.0016694593340995
ENSG00000213644.2,102.40877359001,1.85971358347419,0.513853596172318,3.61915066339351,0.000295571524142261,0.00166946711140599
ENSG00000120942.9,51.1380934968316,2.89805099433944,0.800788605289449,3.61899629339997,0.000295747873990072,0.00166948286379725
ENSG00000125656.4,29.9353926256486,2.3144807296602,0.639602833064679,3.61862176027315,0.000296176144430347,0.00167091984356335
ENSG00000089351.10,59.8126063902243,2.42096215530696,0.669163086941685,3.61789555124987,0.000297008204157999,0.00167463183809836
ENSG00000111540.11,199.10197849197,2.07916513995506,0.574740706641293,3.61757069915131,0.000297381114303676,0.00167575216080085
ENSG00000137207.7,465.948932905691,1.80563900571761,0.499163108659341,3.61733264016089,0.000297654669704993,0.00167631163225546
ENSG00000172824.10,71.0444303244945,2.80511120530605,0.775604936758098,3.61667528449594,0.00029841126654158,0.00167958921759126
ENSG00000165959.7,263.526403652749,-1.70589385431542,0.471729807045107,-3.6162519917939,0.000298899416817177,0.00168135291834177
ENSG00000197872.7,3875.99015268262,1.41904588086692,0.392562480312335,3.61482808988235,0.000300546986003105,0.00168963264661828
ENSG00000106009.11,16.0230287334609,2.09940846320122,0.581082318353947,3.61292780194773,0.000302759023989027,0.00170107421247106
ENSG00000197045.8,487.822588050299,-1.70462966942964,0.471911939753081,-3.61217745480556,0.000303636659979569,0.00170500935921977
ENSG00000102575.6,26.2655327492867,3.07500471530755,0.851764863782174,3.61015680037952,0.000306011959148177,0.001717344827915
ENSG00000197780.5,223.143634204538,-1.57615860801015,0.436968788455978,-3.60702789226543,0.000309724377710059,0.00173615314055539
ENSG00000133316.11,437.965739576138,-1.5877567006343,0.44017477608606,-3.60710514753321,0.000309632209562977,0.00173615314055539
ENSG00000245904.2,45.5583091373993,-1.46399314977973,0.40615578280331,-3.60451140120465,0.000312740720845709,0.00175204018276929
ENSG00000100614.13,435.752276794433,-1.66177957498454,0.461196208811598,-3.60319435250039,0.000314330317674138,0.00175992044569705
ENSG00000042980.8,122.354522330747,-2.52388356535632,0.70059422723001,-3.60248981116385,0.000315183758019311,0.001763672232919
ENSG00000162804.9,35.1232451150838,2.64677806176525,0.734830964121281,3.60188695223301,0.000315915747953584,0.00176674045323577
ENSG00000175390.8,209.527746036252,1.30459836699285,0.362407767272317,3.59980796441529,0.000318452275458064,0.00177942502623078
ENSG00000254788.2,111.658590265597,-1.84082964532245,0.511380631922088,-3.59972500015001,0.000318553892833913,0.00177942502623078
ENSG00000198925.6,93.0270269733048,2.18980376061394,0.60839902888801,3.59928871782769,0.000319088765531023,0.00177981720266849
ENSG00000061936.5,94.3168020644781,1.90133512258893,0.528256116560734,3.59926759574081,0.000319114682075984,0.00177981720266849
ENSG00000196576.10,207.672357744755,1.85012545670364,0.514035822827205,3.59921502460261,0.000319179194781489,0.00177981720266849
ENSG00000100416.8,38.7666163454444,2.56764425141997,0.713735344694461,3.59747386829938,0.000321322766558826,0.00179073215036463
ENSG00000168374.6,1197.38228108205,-1.01859342012574,0.283247218842595,-3.59612858437911,0.000322988191614424,0.00179793021709441
ENSG00000131759.13,57.9932887558724,1.95427868257664,0.543434187741987,3.59616440529226,0.000322943741790092,0.00179793021709441
ENSG00000070081.11,176.025036731084,-2.27827042426404,0.633893556276421,-3.59408989365173,0.000325527441134227,0.00181101703659348
ENSG00000214397.2,33.4597025601032,-3.23198354007656,0.899314272502409,-3.59383103204104,0.000325851194384559,0.00181127270558919
ENSG00000142002.12,41.1200252243094,2.02649114573884,0.563892862284873,3.59375207823624,0.000325950000350857,0.00181127270558919
ENSG00000145388.10,101.78903848405,1.89945171689486,0.528614116903097,3.59326710384289,0.000326557532166318,0.00181360098262576
ENSG00000235298.1,42.6616431522379,1.42075887307154,0.395411468787679,3.59311498330472,0.000326748313175387,0.00181361340128912
ENSG00000109743.6,169.559740678007,-1.85156146432461,0.515343496535925,-3.59286859496739,0.000327057540862278,0.00181428286364144
ENSG00000136875.8,175.439295606165,1.65084022575517,0.459922402131501,3.5893885970859,0.000331454438973372,0.00183761397607197
ENSG00000132388.8,426.437635718975,-2.45840623827604,0.685358027450388,-3.58703938643806,0.00033445382079779,0.00185317471327992
ENSG00000197603.9,111.638251487448,-2.0340971339255,0.567153608233664,-3.58650126596297,0.000335144438107603,0.00185486441320888
ENSG00000240849.6,1054.4830528249,-0.948633009538306,0.264492075350416,-3.58662167205387,0.000334989794607503,0.00185486441320888
ENSG00000138092.6,71.1847369048835,-1.66894684276336,0.465412268600188,-3.58595369173017,0.000335848557791337,0.00185769251144041
ENSG00000197579.3,69.9319789967584,2.40755574940068,0.671695684261682,3.58429539717384,0.000337989392884605,0.0018684597529638
ENSG00000166548.11,114.31476700806,1.81315275074466,0.505994676732015,3.58334352933309,0.000339224001888973,0.00187420773932799
ENSG00000225630.1,638.952261400049,-1.02721942197593,0.28682486636904,-3.58134716483845,0.000341827079840174,0.00188750555739531
ENSG00000136888.6,1593.91442498094,-1.20318039616643,0.335994020970347,-3.58095775839005,0.000342337003576049,0.0018892367397579
ENSG00000076685.14,498.798529545523,1.37219380891988,0.38342262818012,3.57880236602851,0.000345172362009925,0.0019037918292279
ENSG00000134108.8,859.177659073201,-1.18401754565782,0.330884774456512,-3.57833795043183,0.000345786157428163,0.00190608426836762
ENSG00000109667.7,56.3451148792826,-2.44064276292034,0.682546056767998,-3.57579204907769,0.000349169130262132,0.00192279258653025
ENSG00000177042.10,37.5404968862817,2.71808266612092,0.760173885690043,3.57560647279221,0.000349416929125156,0.00192279258653025
ENSG00000109083.9,17.6381311778292,-1.82485066109387,0.510358897651981,-3.57562231106286,0.00034939577396212,0.00192279258653025
ENSG00000089159.11,114.371575835042,-2.8056859796061,0.785118336752491,-3.57358355838605,0.000352128804507973,0.0019366077590407
ENSG00000157191.15,494.088239423268,1.93143438623114,0.540580101728123,3.5728921209951,0.000353060235809859,0.00194062080471716
ENSG00000198373.8,509.049848685186,1.78861110143497,0.500736385629078,3.57196152060715,0.000354317480198788,0.00194641909881904
ENSG00000149100.8,1449.61878597534,-1.30320952502007,0.365027111282747,-3.57017187145482,0.000356747079670559,0.0019586473512278
ENSG00000159592.6,727.553349596232,1.59629316123055,0.447200819594157,3.56952199389798,0.000357633192724351,0.00196239228797235
ENSG00000104774.8,196.481961857231,1.44237761606743,0.404146969766157,3.56894329036293,0.000358423991529619,0.00196561024773284
ENSG00000215845.6,49.7998284892097,2.2718026025355,0.636607785763316,3.56860637482077,0.000358885139681102,0.00196701775418377
ENSG00000094841.9,141.524555857884,2.21643914923092,0.621145671145613,3.56830813155796,0.0003592938186201,0.00196813624220202
ENSG00000068028.13,84.3504807505821,2.41883814613131,0.677907614667059,3.56809407918994,0.000359587400060255,0.00196862333590187
ENSG00000175137.9,28.1854006676159,1.99259349603949,0.558551632958819,3.56742936276833,0.00036050051595366,0.0019724996945155
ENSG00000147443.8,193.139380951329,2.37141886931939,0.66480517303463,3.56708847269433,0.000360969634711658,0.00197394367043288
ENSG00000223547.5,50.239690034614,3.00878610126476,0.843523650993417,3.56692559565024,0.0003611939808083,0.001974048239429
ENSG00000198860.7,72.5900233157024,2.9196501985693,0.818938394419845,3.56516463077501,0.00036362786508488,0.00198622171167033
ENSG00000135317.8,233.062168950944,1.32335390386388,0.371294905324414,3.56415852974771,0.000365025303448853,0.00199272326553605
ENSG00000139117.9,184.86763325089,-2.27469789445327,0.638370011259774,-3.56329065327541,0.000366234785152781,0.00199819194463108
ENSG00000105220.10,1807.729697145,1.20787036741666,0.339000915910281,3.56302980531277,0.000366599037274035,0.00199904543057763
ENSG00000136718.5,98.5650613187151,2.00181221022916,0.561899364576113,3.56258137387162,0.000367226025647267,0.00200132982475981
ENSG00000124831.14,1940.82229547161,0.757018722928059,0.212608286285178,3.56062661599486,0.000369970859692235,0.00201514705514134
ENSG00000143226.9,1289.22006637773,-0.930995780036234,0.261556626305525,-3.55944253138032,0.000371642844660386,0.00202310838867473
ENSG00000269968.1,5402.38974990605,-1.12802595801953,0.31696946502301,-3.55878430730748,0.000372575341144068,0.00202703744709547
ENSG00000122870.7,86.2670699209172,-2.56859179727245,0.722257138845713,-3.55633978416258,0.000376057641318512,0.00204367144171908
ENSG00000090339.4,3673.38403827808,1.90407098770961,0.535382230231543,3.55647027523893,0.000375870986613837,0.00204367144171908
ENSG00000146094.9,384.605201221221,-1.56278514658673,0.439459390816094,-3.55615371805929,0.000376323940513625,0.00204396385307767
ENSG00000169499.10,247.185300644774,1.41865933538604,0.398957439168514,3.55591648658749,0.00037666372361196,0.00204465482924573
ENSG00000260342.2,1013.43260640488,-1.21482118609416,0.341681447950526,-3.55542038755951,0.000377375205946322,0.00204736159390731
ENSG00000222041.6,27.8820359380725,-2.09171007979544,0.588379774981568,-3.55503395721066,0.00037793027665961,0.00204921721036572
ENSG00000137309.15,33.2781565681812,-2.24887372166238,0.632649926063618,-3.55468898203307,0.000378426445570738,0.00205075153799714
ENSG00000087274.12,271.967318761133,1.69580769380472,0.477102725626908,3.55438693328872,0.000378861374368247,0.00205099543803678
ENSG00000108604.11,48.6522070848648,2.87635368418988,0.80924622259819,3.55436158225734,0.000378897899302563,0.00205099543803678
ENSG00000140332.11,931.793212888649,1.21521233983271,0.341951990605621,3.55375132538485,0.000379778131241157,0.00205460396198464
ENSG00000196182.6,141.27096565493,1.87762529961706,0.528458708238475,3.55302177889318,0.000380832934228397,0.00205799550243986
ENSG00000100813.10,122.752144461648,1.46533268111308,0.412412181565322,3.55307807725604,0.000380751438754147,0.00205799550243986
ENSG00000106355.5,84.9830966040086,-1.74863414818529,0.492355630493801,-3.55156728162431,0.000382944072055932,0.00206824201521954
ENSG00000031081.6,94.6441809353624,-2.56148836934628,0.721762325581237,-3.54893609511068,0.000386790937470721,0.00208784625562899
ENSG00000178988.10,46.893206978931,3.04389949463311,0.85791950841168,3.54800125744718,0.000388166368267053,0.00209409551113897
ENSG00000113749.5,88.8584350094133,2.06274795299035,0.58141178671675,3.54782617091193,0.000388424481510925,0.00209431338994035
ENSG00000139613.7,212.414849917156,1.63428205949001,0.460775961318986,3.54680407982184,0.000389934455988279,0.00210127704882423
ENSG00000166716.5,135.424758452764,2.21455555632819,0.624933553049307,3.5436656353663,0.000394605351713145,0.00212525693064319
ENSG00000270986.1,72.2036689339471,2.03964331762909,0.575664564218647,3.54311077041457,0.000395436567016113,0.00212854187919865
ENSG00000096080.7,153.313656221577,-1.61890025396189,0.457124271417359,-3.54148828926176,0.000397876519991674,0.00214047776610733
ENSG00000187446.7,6905.13761804375,-1.22879534537108,0.347339471758463,-3.53773597670919,0.000403573384826,0.0021699118997436
ENSG00000214262.4,92.2888576688391,-2.28963634710815,0.647236014168262,-3.53756017432138,0.000403842152557735,0.00217014394718037
ENSG00000135912.6,259.087573813197,-1.89701465784058,0.536569214640412,-3.53545191576427,0.00040707832353052,0.00218631289449474
ENSG00000185339.4,368.711685153137,-2.20328489277394,0.62346835293162,-3.53391616818053,0.000409450924254295,0.00219782837076008
ENSG00000140022.5,106.514642560994,-3.14496530006727,0.890118768198936,-3.53319738042462,0.000410565822650982,0.00220258374126034
ENSG00000136986.5,332.996996251188,1.83280991908206,0.519113408409357,3.53065416803251,0.000414533358402986,0.00222262897128112
ENSG00000105221.12,27.4280314032368,2.00356788477134,0.567789543090183,3.52871571721269,0.000417581453785682,0.00223772479329497
ENSG00000268975.1,27.6471142149312,2.86275725460042,0.811357221398425,3.52835616556944,0.00041814912299041,0.00223951916149485
ENSG00000269987.1,32.4184949251407,-2.39727864384787,0.679779113190882,-3.52655531382105,0.000421003213470251,0.00225355031183659
ENSG00000032219.14,433.510910786679,1.54350378564246,0.437760182146931,3.5259117859294,0.000422027516786768,0.00225777679864957
ENSG00000213999.11,33.9408720102326,2.11187173962693,0.59901462129228,3.52557627904122,0.000422562465551751,0.00225938207678838
ENSG00000163590.9,77.5072235662956,2.20973779210243,0.626888095387767,3.52493181535945,0.000423591807040267,0.00226362755106685
ENSG00000251003.3,19.3255624343484,-2.6995866555053,0.765926764136037,-3.52460154405287,0.00042412022542376,0.00226519291968414
ENSG00000092010.10,3649.14495481229,-0.852318433715073,0.242023523840496,-3.5216346749698,0.000428894751515341,0.00228815230994235
ENSG00000125821.7,96.8864088952961,2.45594551433242,0.697367076545859,3.52173998017946,0.000428724430325358,0.00228815230994235
ENSG00000264052.1,47.3369547695334,1.35988241663953,0.386294676759271,3.52032398698307,0.000431019958490334,0.00229821562124087
ENSG00000068903.15,363.117377427989,1.71109155157846,0.486459633920268,3.51743789672569,0.000435734299159281,0.0023220654978466
ENSG00000139946.5,251.255053885031,-2.01582676442443,0.573150808384848,-3.51709660866583,0.000436294954521459,0.00232376587350051
ENSG00000124574.10,44.4546933573136,2.87795480682857,0.818429052623229,3.51643773837713,0.000437379227678558,0.00232719334578359
ENSG00000213928.4,966.48197714624,1.38926128450162,0.395079261335887,3.51641156714754,0.000437422348391384,0.00232719334578359
ENSG00000204434.4,11.9156286098486,1.59900926506196,0.454812695164144,3.51575336850452,0.000438508127353723,0.00233135659183426
ENSG00000180336.13,25.5853176768296,2.07484825993352,0.590175955357444,3.5156434976699,0.000438689617550683,0.00233135659183426
ENSG00000133773.7,257.745653768609,-1.56159090236724,0.444754283490841,-3.5111317874455,0.000446203133107355,0.00236997677380433
ENSG00000159352.11,398.514065260428,1.31310976004014,0.374048960898773,3.51052909460026,0.000447215864789001,0.00237404492461667
ENSG00000174579.3,112.276176209088,-1.82755324218956,0.520867685898943,-3.50867080386349,0.000450351954658368,0.00238936663411976
ENSG00000151466.7,348.924886861094,2.20809525931699,0.629351444162697,3.50852497407818,0.000450598926530123,0.00238936663411976
ENSG00000006075.11,5249.65634250411,-2.35977724017757,0.67261261919281,-3.50837491424038,0.000450853194208717,0.00238939772732432
ENSG00000154589.2,163.192184017646,-1.51657411198431,0.433204993165351,-3.50082324975753,0.000463823354694401,0.00245678240572987
ENSG00000119457.7,61.2972921446954,2.46792764662954,0.705083155256512,3.50019374059745,0.000464920124561601,0.00246123647669677
ENSG00000065600.8,69.5393832508387,2.20097801839795,0.629543078883048,3.49615156170565,0.000472020513085498,0.00249745066852002
ENSG00000102974.10,88.6494266324092,2.329165090693,0.666329837800415,3.49551372092487,0.000473150125527049,0.00250205115857322
ENSG00000119632.3,58.906735711221,-1.57689775434616,0.451254252940822,-3.49447732419034,0.000474990957439601,0.00251040550528106
ENSG00000198363.11,47.6348931446122,-2.31061905702586,0.661548175915747,-3.49274495969607,0.000478082880221785,0.00252535926680579
ENSG00000116095.6,415.555364442189,-1.27318418667915,0.364590620408396,-3.49209254273462,0.000479252172117175,0.00253014634664935
ENSG00000108819.9,28.2906316668315,2.32557981090692,0.666160191664397,3.49102188933938,0.000481176828936704,0.00253891383299076
ENSG00000188243.8,474.778647823996,-1.38101363878084,0.395738752412902,-3.48971039697404,0.000483544253116422,0.00255000667254762
ENSG00000175348.6,379.242735334939,1.85276066781585,0.531348765160983,3.48690123944209,0.000488651770675325,0.00257552952445258
ENSG00000257242.2,93.8952070468514,-2.09386502022274,0.600734943481543,-3.48550561764861,0.000491207909133675,0.00258758427051305
ENSG00000100982.7,369.302512601682,1.37863212382284,0.395631502264052,3.48463688036326,0.000492805327737454,0.00259457824165658
ENSG00000242641.1,46.4601392664643,-2.37999460218698,0.683239633111244,-3.48339658129796,0.000495094363998219,0.00260377949004859
ENSG00000134480.9,701.592364779081,-1.32233118369859,0.379598940395426,-3.48349545528532,0.000494911523892053,0.00260377949004859
ENSG00000233913.6,106.258880069058,-0.964920048694593,0.27704073905901,-3.48295363336099,0.000495914247158426,0.00260666619858847
ENSG00000128271.15,476.06577057031,1.62966907448959,0.468152354923516,3.48106563461769,0.000499423093953435,0.00262367599166471
ENSG00000077235.13,41.7158879445209,2.08578154126003,0.599429465158852,3.47961130123506,0.000502141741739963,0.002636518238972
ENSG00000116120.8,207.999478726189,-2.05135253355171,0.589678628518356,-3.4787635745016,0.000503732792576712,0.00264342920447103
ENSG00000141522.7,228.230899561442,1.61824921463062,0.465424488976211,3.47693181807056,0.000507186777045671,0.00266010338517029
ENSG00000099341.7,669.291307842328,1.35495913501859,0.389806246992594,3.47598106872909,0.000508988214294069,0.00266809680288537
ENSG00000167077.8,151.166012085061,-1.74521778135882,0.502115425003263,-3.47573026928515,0.000509464411102127,0.00266913843703233
ENSG00000100599.11,249.95123963953,1.41433133660137,0.406960452951733,3.47535325937214,0.000510181027147585,0.00267066112748336
ENSG00000101888.7,148.533851238928,-2.69747992389714,0.77618949398671,-3.4752852812297,0.000510310339153179,0.00267066112748336
ENSG00000224298.2,3542.39990525965,-2.34236441773902,0.674119334009943,-3.47470291914884,0.000511419395140982,0.00267500987594405
ENSG00000196923.9,116.50333889686,1.80335737532121,0.519084901835028,3.47410870350135,0.000512553340744799,0.00267948401338273
ENSG00000268061.1,91.0126085685353,1.63690151992306,0.471196220312641,3.47392752606751,0.000512899548782389,0.00267983745776089
ENSG00000173559.8,849.284204956506,-1.29556098505157,0.373088864702411,-3.47252654159206,0.000515584028681506,0.00269240107051434
ENSG00000121067.13,186.986906311394,1.63413264737707,0.470774103922584,3.47116086836797,0.000518213447764856,0.00270319693820507
ENSG00000165775.13,26.1486226985277,-1.73161167203917,0.498852063523275,-3.47119276165603,0.000518151899278017,0.00270319693820507
ENSG00000100101.13,113.162834937224,1.65027927039976,0.475520300030149,3.47047070397443,0.000519547015124196,0.00270868441110008
ENSG00000120742.6,464.654365815766,-1.30177396634327,0.375164466572492,-3.46987543419635,0.000520699791136175,0.00271322388458227
ENSG00000169504.10,307.950696196859,-2.04477171798153,0.589334444650734,-3.46962872532142,0.000521178256203809,0.00271424669541118
ENSG00000107929.10,704.975244450766,1.84488056148177,0.53250858445779,3.46450858320014,0.000531201187870863,0.00276494817431268
ENSG00000258984.1,69.4478175157478,1.76124082567093,0.508483493850723,3.46371287754717,0.000532774851930376,0.00277163942710562
ENSG00000130520.6,52.6738991889147,2.25008184519896,0.649871412658921,3.46234932229569,0.00053548165435929,0.00278421515312541
ENSG00000180964.12,49.0656564231902,-2.84854063588881,0.823035887911032,-3.46101631499783,0.000538140197515164,0.0027965265045372
ENSG00000159176.9,312.983274145563,2.13588479470023,0.617200523698476,3.46060107321569,0.000538970862490189,0.00279933084573063
ENSG00000213551.4,37.4922412040089,2.28906780353086,0.662008082377853,3.45776413379849,0.000544678020981458,0.00282592118868427
ENSG00000198477.3,93.4214421293376,-2.98922222439839,0.86446341735317,-3.45789326001885,0.000544417035530132,0.00282592118868427
ENSG00000134996.11,752.212723584948,0.980514747386634,0.283837262579792,3.45449620840743,0.000551321968304775,0.00285884960276206
ENSG00000122591.7,144.126264273434,2.03209953336855,0.588309932127018,3.45413093065002,0.000552069278917443,0.00286118232430328
ENSG00000149781.8,245.892893488826,1.63189652865707,0.472648713279505,3.4526625859913,0.000555082850677325,0.00287525144893117
ENSG00000233851.1,35.4279028449206,-2.56472173129107,0.743562241565901,-3.44923610683876,0.000562174917533093,0.00291042009243855
ENSG00000112763.11,180.670623522829,1.79763609957012,0.521346749663447,3.44806235145913,0.000564623678413742,0.0029215251009477
ENSG00000159713.6,197.628106694898,2.22363364082646,0.645131611654172,3.44679070232642,0.000567287879994799,0.00293373232132794
ENSG00000132842.9,226.161984416131,1.59858178355688,0.463888386791886,3.44604829323751,0.000568848691128805,0.00293864423199139
ENSG00000121316.6,244.247610643337,-1.96895916750082,0.571343706414771,-3.44619034986173,0.000568549727929501,0.00293864423199139
ENSG00000166938.8,59.6831115296828,2.19103494886949,0.635919113612206,3.445461697831,0.000570084752961744,0.00294344886674129
ENSG00000197958.8,983.604948789662,-1.04524849541903,0.303768599795969,-3.44093660806643,0.000579704330984682,0.00299126542607643
ENSG00000137486.12,299.43769749044,1.52782750085647,0.444030873973454,3.44081366951932,0.000579967774158701,0.00299126542607643
ENSG00000182544.8,84.8496877975084,2.37413258290125,0.690045154532969,3.44054670524872,0.000580540231783045,0.00299261333843575
ENSG00000119878.5,61.4324062596954,-1.87380981224751,0.544808905040591,-3.43938910489706,0.000583028592475863,0.00300383076112765
ENSG00000013374.11,335.774091250135,1.65146394216137,0.480187330185686,3.4392076557346,0.000583419531963365,0.00300423580190343
ENSG00000124357.8,534.334670610508,1.39883852166265,0.406801647940882,3.43862550396044,0.000584675449452774,0.00300909210716224
ENSG00000100092.16,29.4630311547834,1.92229354614211,0.559207338648112,3.43753275983335,0.000587039703328959,0.00301964433493115
ENSG00000258441.1,67.2137779959532,-2.64562336735915,0.769912733882513,-3.43626394385998,0.00058979607078108,0.00303220117843036
ENSG00000256825.4,33.9498956090996,-2.4772790375294,0.721039534283515,-3.43570486740513,0.000591014424582887,0.00303522036842648
ENSG00000198053.7,233.627738439071,-1.95647416030765,0.569447692758479,-3.43573990234333,0.000590938006789099,0.00303522036842648
ENSG00000204422.7,67.093903461121,2.24373713342619,0.653097748714469,3.43553034418304,0.000591395229640392,0.00303555534360242
ENSG00000182224.7,90.8199789430623,-2.99898428125897,0.873006725054407,-3.43523617309141,0.000592037620183156,0.00303723192988895
ENSG00000198918.7,159.604339528679,-1.42458056982619,0.414923742993407,-3.43335514990963,0.000596160649015889,0.0030567533490852
ENSG00000100014.15,45.4107767203285,2.05269102611782,0.597919195087535,3.43305758199869,0.000596815333529833,0.00305847985787079
ENSG00000232810.3,45.0604553882107,2.44399210942401,0.712050371994987,3.43233035968586,0.000598418125615334,0.00306506067640783
ENSG00000204261.4,14.0030192086645,2.07779914926919,0.605447393879052,3.43184093329215,0.000599499071949523,0.00306896305113489
ENSG00000182307.8,117.795549944367,2.6636553444046,0.776259637636474,3.43139745422652,0.000600480108254657,0.00307235008579869
ENSG00000113558.14,1628.12858379228,-0.897415087085791,0.261578835775864,-3.43076336594275,0.000601885393960078,0.00307790303269643
ENSG00000204427.7,67.6413767757857,2.24275074694995,0.653782198468953,3.43042492163611,0.000602636716798148,0.00307847189531672
ENSG00000110422.7,678.270387670238,-1.54106265656338,0.44923045640691,-3.43045008321407,0.000602580829823326,0.00307847189531672
ENSG00000159788.14,71.0526161604687,2.5108029418242,0.732076632939419,3.42969960910086,0.000604249800929758,0.00308180213952457
ENSG00000100888.8,248.327676515836,1.71456293581312,0.49991448676669,3.42971244322693,0.000604221223137092,0.00308180213952457
ENSG00000130638.11,286.47127407099,1.66429451231377,0.485238499299713,3.42984844507526,0.000603918464635465,0.00308180213952457
ENSG00000156414.14,33.458505066045,-2.23292154411075,0.65113015155763,-3.42930140582366,0.000605137106794734,0.0030846920139155
ENSG00000164331.5,101.019863962347,1.90841801304483,0.556634950475772,3.42849117076398,0.000606946277319025,0.00309063856089556
ENSG00000121691.4,1097.64911106718,1.12631529437457,0.328509924858976,3.4285578886485,0.000606797113262079,0.00309063856089556
ENSG00000112303.9,395.073844806355,-2.11613422204597,0.61742368434735,-3.4273615925227,0.000609476909598003,0.00310188274784296
ENSG00000198856.8,284.344789061832,-1.53646344159946,0.448345840162913,-3.42696040414061,0.000610378066011054,0.00310482634424132
ENSG00000198952.7,96.9537875803592,1.46168163628941,0.42661957266989,3.42619450659951,0.000612101882606627,0.00311030534009146
ENSG00000165916.4,345.574140284062,1.54980008356713,0.452334883240272,3.42622278535149,0.00061203815474895,0.00311030534009146
ENSG00000187605.11,91.1628938614054,-1.98701446895407,0.580072734126052,-3.42545745051737,0.000613765061982408,0.00311710988976177
ENSG00000131462.3,45.6872390631388,2.86753782451791,0.83743728270191,3.42418218504205,0.000616652655995976,0.00313012237362813
ENSG00000135929.4,186.646716571612,-3.28508452256727,0.959778181901185,-3.42275390763727,0.000619901720829778,0.00314495498558103
ENSG00000164404.4,62.8858570001124,-1.44624546801389,0.422647040633928,-3.42187529775357,0.000621908299971964,0.00315347176459163
ENSG00000114395.6,209.896219641348,1.73733193615446,0.50784328820261,3.42100009296831,0.000623913109257319,0.00316197059955013
ENSG00000012779.6,139.559909972581,1.28273152153256,0.375344279374226,3.4174798765313,0.000632037663671387,0.00320145881350978
ENSG00000264577.1,551.936875485348,-1.41208466406812,0.413329009993388,-3.41636959885953,0.000634620497764955,0.00321284977263216
ENSG00000108984.9,78.1580236725227,-2.25175687697122,0.659184448103019,-3.41597391056669,0.000635543356367183,0.00321582932398524
ENSG00000131203.8,40.9968216920468,-3.13189486295478,0.917059045625171,-3.41515072327729,0.000637467266652791,0.00322386836905005
ENSG00000198805.7,1046.94515896776,-1.80111204433074,0.52747006034186,-3.41462422182486,0.000638700617381966,0.00322840842805945
ENSG00000213553.3,24.9968665684792,-1.18410010428628,0.346886270495186,-3.41351101211346,0.000641315667085501,0.00323652434506581
ENSG00000204843.8,263.483592129817,2.15338544233928,0.630796615599635,3.41375554193847,0.000640740388072552,0.00323652434506581
ENSG00000113719.11,608.272332861385,1.35780105827384,0.397765408957293,3.41357249197007,0.000641170984848605,0.00323652434506581
ENSG00000257950.3,204.698177490737,1.52010455349273,0.44565907697597,3.41091348078767,0.000647456327003949,0.00326580094884687
ENSG00000156313.8,83.6450587074265,-1.89585247654681,0.555938509037103,-3.41018376264394,0.000649191220954293,0.00327283561549232
ENSG00000184924.5,116.803811501292,-1.61342745312309,0.473593005602418,-3.4067805774935,0.000657339489858786,0.00331217839337436
ENSG00000148841.11,128.856255242122,-2.50560768455897,0.735572569411398,-3.40633649044844,0.000658409757557032,0.00331583427117334
ENSG00000137642.8,712.315367405085,-1.0227904741598,0.300458978068264,-3.40409356623527,0.000663840098493171,0.0033414327092652
ENSG00000198034.6,2359.96895340685,-1.22142484978272,0.358843483008646,-3.40378161403948,0.000664598655814557,0.00334350129198756
ENSG00000090621.9,610.623971244803,1.57134118784377,0.461693097957423,3.40343226874202,0.000665449096525423,0.0033460297226754
ENSG00000113552.11,190.478002877954,2.37520930725926,0.697985157886975,3.40295102327073,0.000666622290045718,0.00334693003048521
